id,y_2022
2,72171
3,335265
4,63976
5,16629.6
6,54756
7,49839.6
8,81479.2
9,20577.1
10,122010
11,104175
12,81171
13,117428
14,144200
15,81952
16,163779
17,136164
18,109709
19,159788
20,137598
21,107136
22,54624
23,56205.7
24,43615.2
25,147646.8
26,142390.8
27,95697
28,49449.4
29,55334.3
30,75424
31,82218.7
32,15028.2
33,30848.1
34,101259.3
35,95403
36,101898
37,66873.6
38,113605.2
39,106912
40,126703.2
41,51112.5
42,92627.6
43,37756.8
44,43256.3
45,209649
46,60403.2
47,60609.6
48,77373.6
49,71401.5
50,77862
51,56647.9
52,49075.6
53,103969.8
54,96681.1
55,65630.5
56,39400.2
57,45413.8
58,48952
59,111720
60,83616
61,30416.4
62,71288
64,93496
65,52489.2
66,79623
67,40504
68,131387.9
69,63435.9
70,68426.5
71,143552
72,114464
73,119315
74,43175.4
75,91530.6
76,120489.2
77,161109
78,80049.6
79,57695.9
80,87801.7
81,47401.2
82,124425
83,55552.8
84,22939
85,50866.8
86,84650.8
87,47940
88,47999.7
89,39511.5
90,55068.9
91,77101.2
92,84840
93,40584
94,35728
95,68350.5
96,236408
97,145512
98,127765.4
99,79637.2
100,71288
101,51097.2
102,30107
103,66822
105,66960.4
106,34515
107,60795.8
108,48519.9
109,87817.4
110,87216.4
111,201040
112,72809.6
113,139491
114,30810
115,201802
116,153760
117,121800
118,67686
119,66253.2
120,56097.9
121,85125
122,
123,95472
124,48594
125,110960
126,44756
127,84792.5
128,68877.9
129,110628.4
130,97596.6
131,97251
132,19637.8
133,29473.6
134,70044.8
135,46589.4
136,66140.8
137,57035.7
138,26281
139,50415.3
140,113148.4
141,35229.6
142,84240
143,59684.5
144,86329.6
145,66701.6
146,62118
147,83076
148,99712.5
149,38429.6
150,48700.8
151,157686
152,24535.8
153,173040
154,117421.8
155,143892
156,156740
157,35490.8
158,113278
159,42702.8
160,95970
161,68923
162,84905.6
163,49767.3
164,144452
165,81504
166,27378.3
167,18087.3
168,83808
169,81900
170,51398.6
171,38156.5
172,193788
173,35244
174,57200
175,99485.1
176,133220.8
177,128117.6
178,115710
179,77377.1
180,53217
181,121726.8
182,44209.2
183,27465.2
184,58374.5
185,71739.3
186,96255.8
187,25716.4
188,62371.4
189,36111.4
190,34200
191,75168
192,129037.3
193,62595
194,114355.2
195,105444
196,65525.4
197,79466.4
198,85402.5
199,114318
200,36987.5
201,100196.2
202,43729.4
203,62447.7
204,81890.4
205,44480.4
206,62141.4
207,129270
208,73748.4
209,134277
210,78137.6
211,107242.5
212,49484.4
213,63943.2
215,43543.5
216,32461.8
217,48407.5
218,99113.7
219,46671.2
220,77778.4
221,82668.3
222,55800.8
223,81015.4
224,100224.6
225,36981.4
226,18359.6
227,79272
228,64590.4
229,170670
230,74136.3
231,87367
232,142624
233,88740
234,136803
235,76979.2
236,92421
237,135080.5
238,79051.8
240,70852.5
241,59010.3
242,55725.5
243,26905.9
244,79274.4
245,38075.9
246,88061.4
247,24701.6
248,63030.6
249,38661.6
250,33930.5
251,66320.1
252,50441.1
253,86736
254,29403
255,120683
256,318192
257,130592
258,152035.4
259,88696.8
260,108460
261,91813.5
262,137983.8
263,103737
264,54261.9
265,53416.5
266,105100.8
267,241056
268,80262
269,107266.2
270,44148.8
271,46323.2
272,61287
273,102257
274,27924
275,80138
276,64964.2
277,75051.9
278,47431.5
279,37146.2
280,61414.8
281,44787.3
282,64312.5
283,96430.8
284,105768
285,
286,30902.4
287,71904
288,89584.6
289,180345
290,19832
291,63384
292,40946.4
293,39813.6
294,39388
295,38857
296,85864.6
297,13714.2
298,35186.9
299,100170
300,24986.5
301,72167.2
302,100029.6
303,46141.8
304,25823.2
305,44553.6
306,24605.2
307,113310
308,40883.8
309,95625
310,100194.2
311,35765.8
312,60719.2
313,65338
314,57640.8
315,63327
316,106454
317,12393.9
318,79394.7
319,97510
320,38430.7
321,39210.6
322,30184.2
323,112520
324,74020.2
325,92787.5
326,28420.4
327,45305.8
328,60154
329,73319.1
330,103984.5
331,51668.8
332,65142
333,107933.2
334,31487.4
335,164970
336,191488
337,73633.4
338,50112
339,60606
343,67197.8
344,54206.2
345,44886.4
346,102196.8
347,27290.4
348,111468
349,77881.4
350,53492
351,64526
352,66602.7
353,115740
354,64212.4
355,90781.2
356,214268
357,86268
358,153786
359,91210
360,153568
361,55477
362,100092
363,100700
364,124450
365,54432
366,24408
367,168547
368,119106
369,32794
370,76272
371,253617
372,446292
373,151800
374,99950
375,143775
376,131859
377,233660
378,185395
379,162239
380,248378
381,136554
382,65500
383,134220
385,159845
386,57486
387,108920
388,72703
389,307428
390,63797.2
391,105408
392,412542
393,202144
394,112665
395,79035.9
396,129008
397,57525
398,40596.4
399,79569.6
400,111986
401,74765.8
402,70838.4
403,102490.8
404,63121.8
405,135642
406,116367.4
407,69389.1
408,153515.6
409,143629.2
410,90287.4
411,43747
412,32426
413,138731.4
416,37927.5
417,110188
418,119891.6
419,138517.2
420,118518.4
421,89041.5
422,111051.8
423,124280
424,72553.6
425,81148.6
426,102841.2
