id,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
81,21.0,22.0,23.0,17.0,22.0,16.0,11.0,11.0,19.0
82,44.0,45.0,43.0,51.0,61.0,56.0,25.0,31.0,27.0
83,29.0,28.0,40.0,36.0,46.0,40.0,8.0,30.0,21.0
84,5.0,8.0,7.0,7.0,7.0,7.0,6.0,,3.0
85,10.0,5.0,12.0,13.0,14.0,14.0,2.0,4.0,7.0
86,24.0,22.0,32.0,38.0,37.0,24.0,7.0,16.0,19.0
87,20.0,16.0,12.0,9.0,10.0,10.0,4.0,10.0,13.0
88,7.0,7.0,11.0,21.0,26.0,21.0,4.0,12.0,15.0
89,18.0,25.0,25.0,22.0,30.0,19.0,10.0,20.0,21.0
90,12.0,19.0,25.0,27.0,12.0,12.0,7.0,12.0,14.0
91,31.0,30.0,49.0,44.0,38.0,31.0,9.0,25.0,25.0
92,11.0,10.0,16.0,14.0,20.0,18.0,2.0,8.0,8.0
93,14.0,13.0,11.0,17.0,14.0,14.0,5.0,9.0,19.0
94,10.0,7.0,8.0,15.0,10.0,13.0,5.0,10.0,21.0
95,28.0,22.0,23.0,19.0,19.0,18.0,16.0,24.0,33.0
96,43.0,44.0,54.0,42.0,44.0,49.0,19.0,25.0,48.0
97,55.0,61.0,77.0,80.0,64.0,54.0,31.0,30.0,39.0
98,41.0,48.0,65.0,60.0,67.0,79.0,36.0,55.0,73.0
99,12.0,16.0,21.0,23.0,30.0,33.0,12.0,18.0,25.0
100,15.0,21.0,17.0,23.0,24.0,22.0,13.0,20.0,26.0
101,32.0,22.0,41.0,34.0,33.0,27.0,18.0,15.0,27.0
102,21.0,24.0,20.0,18.0,19.0,17.0,9.0,14.0,15.0
103,26.0,21.0,17.0,17.0,22.0,16.0,4.0,13.0,7.0
105,6.0,12.0,12.0,12.0,17.0,16.0,5.0,11.0,11.0
106,16.0,16.0,21.0,19.0,6.0,6.0,5.0,9.0,13.0
107,38.0,43.0,42.0,43.0,49.0,51.0,22.0,19.0,22.0
108,31.0,25.0,28.0,35.0,17.0,21.0,19.0,25.0,30.0
109,38.0,31.0,23.0,18.0,29.0,27.0,14.0,21.0,19.0
110,29.0,26.0,24.0,21.0,32.0,25.0,9.0,12.0,19.0
111,48.0,52.0,51.0,60.0,76.0,77.0,37.0,67.0,61.0
112,18.0,21.0,29.0,25.0,24.0,26.0,11.0,14.0,18.0
113,64.0,56.0,73.0,59.0,51.0,68.0,24.0,40.0,59.0
114,3.0,12.0,11.0,10.0,9.0,9.0,3.0,12.0,24.0
115,225.0,221.0,246.0,268.0,242.0,229.0,170.0,191.0,170.0
116,41.0,43.0,59.0,61.0,74.0,72.0,30.0,53.0,71.0
117,70.0,68.0,84.0,101.0,105.0,105.0,37.0,62.0,61.0
118,20.0,18.0,19.0,34.0,36.0,36.0,24.0,25.0,33.0
119,18.0,9.0,17.0,16.0,17.0,26.0,24.0,26.0,24.0
120,16.0,13.0,18.0,19.0,23.0,19.0,4.0,18.0,27.0
121,31.0,25.0,33.0,38.0,36.0,36.0,15.0,21.0,25.0
122,,,,,,,,,
123,20.0,28.0,23.0,33.0,32.0,21.0,5.0,9.0,12.0
124,9.0,11.0,15.0,12.0,17.0,16.0,5.0,9.0,16.0
125,37.0,48.0,48.0,53.0,55.0,44.0,14.0,27.0,38.0
126,6.0,7.0,7.0,7.0,5.0,5.0,3.0,4.0,8.0
127,34.0,30.0,56.0,31.0,30.0,37.0,15.0,29.0,38.0
128,30.0,25.0,30.0,31.0,28.0,34.0,27.0,26.0,38.0
129,53.0,50.0,57.0,52.0,44.0,51.0,26.0,21.0,26.0
130,25.0,19.0,32.0,33.0,33.0,31.0,17.0,19.0,28.0
131,33.0,25.0,34.0,27.0,34.0,28.0,16.0,22.0,37.0
132,5.0,2.0,5.0,,9.0,6.0,5.0,6.0,7.0
133,20.0,23.0,25.0,25.0,23.0,19.0,20.0,28.0,28.0
134,21.0,16.0,16.0,22.0,16.0,17.0,7.0,12.0,18.0
135,8.0,6.0,18.0,19.0,22.0,23.0,7.0,14.0,11.0
136,23.0,31.0,41.0,34.0,34.0,26.0,12.0,18.0,18.0
137,46.0,49.0,50.0,53.0,29.0,36.0,20.0,32.0,36.0
138,12.0,13.0,10.0,11.0,30.0,23.0,4.0,11.0,13.0
139,16.0,18.0,20.0,11.0,9.0,11.0,10.0,14.0,14.0
140,30.0,24.0,22.0,37.0,26.0,38.0,23.0,35.0,35.0
141,6.0,7.0,8.0,8.0,8.0,6.0,2.0,5.0,6.0
142,27.0,21.0,26.0,31.0,23.0,22.0,14.0,23.0,21.0
143,33.0,34.0,35.0,36.0,39.0,37.0,24.0,34.0,33.0
144,34.0,20.0,42.0,45.0,38.0,36.0,14.0,26.0,30.0
145,33.0,35.0,35.0,32.0,31.0,30.0,13.0,23.0,19.0
146,25.0,20.0,31.0,29.0,29.0,26.0,20.0,33.0,32.0
147,25.0,29.0,40.0,29.0,30.0,22.0,15.0,24.0,28.0
148,72.0,71.0,92.0,98.0,79.0,85.0,80.0,68.0,70.0
149,14.0,17.0,19.0,33.0,31.0,25.0,21.0,22.0,26.0
150,32.0,40.0,38.0,34.0,34.0,36.0,17.0,14.0,28.0
151,163.0,139.0,148.0,140.0,148.0,123.0,101.0,97.0,119.0
152,17.0,11.0,13.0,11.0,6.0,5.0,4.0,5.0,4.0
153,85.0,74.0,58.0,59.0,62.0,70.0,28.0,41.0,33.0
154,45.0,43.0,50.0,48.0,65.0,59.0,21.0,23.0,24.0
155,45.0,37.0,37.0,42.0,32.0,33.0,16.0,31.0,38.0
156,53.0,62.0,83.0,68.0,55.0,49.0,35.0,42.0,57.0
157,14.0,9.0,18.0,9.0,10.0,7.0,2.0,6.0,5.0
158,55.0,46.0,57.0,56.0,45.0,39.0,13.0,28.0,39.0
159,11.0,10.0,18.0,11.0,18.0,21.0,9.0,10.0,13.0
160,26.0,29.0,34.0,38.0,32.0,34.0,12.0,22.0,25.0
161,32.0,32.0,44.0,44.0,34.0,34.0,10.0,25.0,25.0
162,35.0,33.0,23.0,34.0,49.0,38.0,9.0,18.0,25.0
163,7.0,11.0,10.0,9.0,8.0,9.0,8.0,5.0,9.0
164,22.0,33.0,52.0,47.0,38.0,34.0,13.0,42.0,45.0
165,26.0,22.0,35.0,46.0,48.0,59.0,14.0,38.0,36.0
166,8.0,13.0,10.0,21.0,24.0,28.0,5.0,13.0,10.0
167,10.0,9.0,15.0,17.0,19.0,13.0,7.0,13.0,11.0
168,11.0,13.0,14.0,22.0,32.0,24.0,4.0,15.0,15.0
169,86.0,95.0,106.0,123.0,119.0,110.0,77.0,115.0,125.0
170,65.0,66.0,79.0,75.0,67.0,63.0,42.0,52.0,54.0
171,19.0,21.0,21.0,16.0,9.0,14.0,10.0,9.0,16.0
172,149.0,149.0,186.0,191.0,188.0,184.0,181.0,174.0,183.0
173,11.0,9.0,12.0,18.0,21.0,24.0,8.0,10.0,13.0
174,26.0,32.0,34.0,31.0,33.0,37.0,17.0,20.0,26.0
175,41.0,32.0,38.0,37.0,37.0,31.0,22.0,25.0,25.0
176,92.0,93.0,109.0,106.0,96.0,94.0,77.0,85.0,89.0
177,28.0,29.0,33.0,33.0,39.0,44.0,27.0,37.0,38.0
178,13.0,10.0,10.0,12.0,13.0,17.0,11.0,20.0,29.0
179,35.0,35.0,38.0,28.0,29.0,30.0,36.0,34.0,40.0
180,24.0,16.0,22.0,17.0,29.0,34.0,11.0,30.0,26.0
181,36.0,34.0,39.0,47.0,29.0,33.0,33.0,34.0,43.0
182,3.0,8.0,6.0,6.0,7.0,6.0,2.0,4.0,3.0
183,17.0,14.0,15.0,12.0,30.0,37.0,9.0,22.0,14.0
184,18.0,19.0,19.0,22.0,22.0,24.0,17.0,31.0,30.0
185,20.0,15.0,27.0,28.0,20.0,20.0,12.0,19.0,27.0
186,36.0,37.0,48.0,45.0,27.0,37.0,22.0,30.0,43.0
187,27.0,32.0,23.0,33.0,26.0,36.0,28.0,36.0,26.0
188,44.0,38.0,58.0,78.0,72.0,73.0,55.0,67.0,68.0
189,23.0,14.0,30.0,23.0,22.0,24.0,17.0,34.0,39.0
190,10.0,9.0,17.0,18.0,25.0,25.0,5.0,17.0,17.0
191,41.0,46.0,44.0,37.0,28.0,31.0,10.0,19.0,22.0
192,38.0,40.0,46.0,53.0,52.0,56.0,26.0,41.0,48.0
193,36.0,38.0,31.0,33.0,20.0,16.0,10.0,9.0,13.0
194,100.0,98.0,100.0,117.0,101.0,110.0,83.0,81.0,86.0
195,49.0,41.0,32.0,34.0,39.0,33.0,32.0,44.0,49.0
196,32.0,27.0,37.0,36.0,33.0,32.0,18.0,19.0,21.0
197,33.0,34.0,45.0,50.0,53.0,62.0,29.0,40.0,41.0
198,25.0,26.0,26.0,26.0,21.0,20.0,22.0,22.0,24.0
199,35.0,31.0,35.0,42.0,53.0,46.0,23.0,40.0,32.0
200,3.0,7.0,9.0,10.0,10.0,7.0,5.0,12.0,13.0
201,56.0,41.0,39.0,40.0,30.0,36.0,34.0,35.0,51.0
202,39.0,40.0,45.0,42.0,28.0,32.0,22.0,44.0,40.0
203,23.0,29.0,36.0,38.0,45.0,52.0,22.0,27.0,26.0
204,38.0,32.0,38.0,46.0,40.0,42.0,33.0,35.0,41.0
205,23.0,34.0,38.0,39.0,38.0,41.0,37.0,40.0,48.0
206,46.0,45.0,55.0,67.0,67.0,62.0,41.0,42.0,37.0
207,7.0,5.0,8.0,13.0,15.0,12.0,10.0,14.0,14.0
208,58.0,50.0,46.0,60.0,64.0,49.0,28.0,40.0,44.0
209,36.0,38.0,55.0,67.0,55.0,62.0,30.0,40.0,41.0
210,6.0,10.0,11.0,11.0,6.0,10.0,10.0,16.0,10.0
211,46.0,41.0,46.0,41.0,42.0,27.0,6.0,20.0,23.0
212,8.0,9.0,14.0,17.0,12.0,15.0,4.0,16.0,23.0
213,29.0,35.0,33.0,28.0,24.0,15.0,25.0,29.0,24.0
215,12.0,12.0,14.0,19.0,10.0,22.0,23.0,28.0,24.0
216,13.0,6.0,20.0,14.0,19.0,20.0,10.0,10.0,12.0
217,30.0,30.0,25.0,23.0,32.0,26.0,26.0,33.0,29.0
218,31.0,30.0,35.0,34.0,30.0,30.0,13.0,15.0,16.0
219,12.0,6.0,5.0,8.0,13.0,8.0,7.0,11.0,11.0
220,25.0,23.0,26.0,33.0,30.0,32.0,6.0,10.0,11.0
221,28.0,25.0,25.0,35.0,42.0,39.0,14.0,25.0,27.0
222,13.0,15.0,18.0,28.0,31.0,24.0,10.0,19.0,21.0
223,14.0,20.0,26.0,26.0,29.0,31.0,19.0,25.0,29.0
224,34.0,40.0,38.0,38.0,36.0,39.0,28.0,31.0,31.0
225,20.0,17.0,25.0,20.0,34.0,22.0,7.0,10.0,10.0
226,9.0,10.0,8.0,,,,6.0,8.0,8.0
227,44.0,47.0,47.0,41.0,54.0,47.0,14.0,25.0,37.0
228,15.0,13.0,8.0,3.0,7.0,8.0,8.0,19.0,15.0
229,41.0,45.0,50.0,68.0,80.0,76.0,48.0,69.0,69.0
230,4.0,7.0,15.0,14.0,12.0,23.0,13.0,21.0,20.0
231,45.0,47.0,41.0,42.0,41.0,44.0,18.0,34.0,32.0
232,62.0,48.0,49.0,53.0,49.0,39.0,23.0,40.0,41.0
233,48.0,44.0,46.0,46.0,53.0,51.0,28.0,33.0,33.0
234,70.0,54.0,69.0,73.0,76.0,67.0,23.0,37.0,67.0
235,52.0,45.0,45.0,50.0,52.0,42.0,18.0,20.0,33.0
236,11.0,13.0,18.0,19.0,12.0,,3.0,6.0,5.0
237,33.0,44.0,53.0,55.0,36.0,44.0,24.0,43.0,33.0
238,32.0,32.0,40.0,39.0,35.0,40.0,10.0,22.0,20.0
240,6.0,13.0,14.0,14.0,14.0,24.0,10.0,15.0,28.0
241,28.0,31.0,30.0,43.0,46.0,53.0,37.0,39.0,48.0
242,36.0,35.0,31.0,28.0,30.0,29.0,12.0,25.0,37.0
243,,,,,,,8.0,23.0,37.0
244,30.0,25.0,33.0,43.0,40.0,32.0,13.0,15.0,24.0
245,13.0,15.0,20.0,23.0,13.0,13.0,8.0,16.0,14.0
246,22.0,19.0,37.0,29.0,24.0,22.0,11.0,12.0,14.0
247,18.0,13.0,21.0,20.0,8.0,9.0,6.0,5.0,9.0
248,14.0,12.0,19.0,25.0,25.0,23.0,5.0,16.0,10.0
249,18.0,24.0,31.0,29.0,36.0,24.0,9.0,16.0,13.0
250,28.0,31.0,37.0,33.0,22.0,22.0,4.0,6.0,5.0
251,39.0,36.0,34.0,35.0,28.0,27.0,19.0,15.0,18.0
252,17.0,14.0,16.0,9.0,9.0,12.0,6.0,7.0,8.0
253,49.0,53.0,56.0,64.0,68.0,48.0,32.0,52.0,54.0
254,3.0,2.0,1.0,,4.0,5.0,2.0,4.0,4.0
255,69.0,68.0,80.0,81.0,85.0,114.0,67.0,78.0,89.0
256,37.0,40.0,80.0,108.0,126.0,127.0,113.0,184.0,213.0
257,84.0,78.0,114.0,124.0,142.0,139.0,124.0,161.0,165.0
258,28.0,31.0,24.0,36.0,35.0,36.0,17.0,30.0,46.0
259,29.0,27.0,37.0,39.0,36.0,27.0,13.0,24.0,18.0
260,45.0,35.0,55.0,51.0,38.0,37.0,9.0,18.0,15.0
261,36.0,43.0,40.0,49.0,40.0,47.0,25.0,18.0,23.0
262,44.0,40.0,56.0,59.0,60.0,55.0,43.0,44.0,54.0
263,59.0,66.0,56.0,53.0,47.0,50.0,46.0,51.0,54.0
264,21.0,18.0,21.0,25.0,20.0,15.0,7.0,15.0,11.0
265,20.0,20.0,25.0,23.0,19.0,13.0,13.0,13.0,15.0
266,56.0,43.0,71.0,65.0,74.0,60.0,22.0,29.0,27.0
267,116.0,116.0,103.0,114.0,104.0,111.0,60.0,75.0,85.0
268,22.0,22.0,29.0,25.0,24.0,24.0,10.0,18.0,29.0
269,49.0,51.0,76.0,69.0,58.0,54.0,50.0,49.0,32.0
270,19.0,21.0,21.0,19.0,22.0,25.0,12.0,17.0,11.0
271,6.0,7.0,4.0,11.0,16.0,17.0,9.0,13.0,17.0
272,14.0,12.0,12.0,6.0,6.0,13.0,11.0,21.0,14.0
273,31.0,25.0,28.0,25.0,24.0,19.0,11.0,21.0,29.0
274,13.0,7.0,10.0,15.0,6.0,7.0,1.0,4.0,10.0
275,21.0,21.0,21.0,14.0,18.0,16.0,10.0,19.0,13.0
276,50.0,38.0,39.0,29.0,33.0,21.0,15.0,17.0,22.0
277,28.0,28.0,35.0,47.0,41.0,40.0,27.0,37.0,44.0
278,18.0,13.0,14.0,14.0,16.0,10.0,8.0,5.0,13.0
279,3.0,12.0,10.0,9.0,12.0,14.0,5.0,6.0,4.0
280,29.0,37.0,42.0,44.0,31.0,25.0,20.0,33.0,38.0
281,13.0,10.0,14.0,10.0,9.0,9.0,3.0,12.0,13.0
282,20.0,21.0,27.0,24.0,22.0,27.0,8.0,12.0,12.0
283,37.0,35.0,38.0,46.0,47.0,35.0,14.0,24.0,26.0
284,38.0,40.0,38.0,37.0,54.0,75.0,61.0,74.0,79.0
285,,,,,,,,,
286,8.0,13.0,18.0,14.0,7.0,14.0,5.0,5.0,12.0
287,51.0,53.0,53.0,50.0,40.0,43.0,23.0,26.0,28.0
288,35.0,22.0,21.0,22.0,25.0,23.0,15.0,27.0,20.0
289,90.0,90.0,105.0,120.0,82.0,113.0,69.0,96.0,123.0
290,9.0,10.0,10.0,5.0,18.0,17.0,5.0,7.0,8.0
291,27.0,32.0,43.0,38.0,39.0,30.0,19.0,18.0,24.0
292,9.0,11.0,12.0,11.0,3.0,7.0,1.0,8.0,11.0
293,1.0,3.0,5.0,7.0,13.0,6.0,2.0,4.0,2.0
294,7.0,7.0,6.0,7.0,11.0,8.0,2.0,13.0,6.0
295,11.0,11.0,10.0,6.0,9.0,8.0,9.0,9.0,11.0
296,18.0,24.0,31.0,37.0,44.0,46.0,14.0,28.0,31.0
297,10.0,9.0,4.0,7.0,,,2.0,,3.0
298,10.0,12.0,9.0,11.0,16.0,18.0,5.0,12.0,14.0
299,43.0,42.0,49.0,49.0,53.0,51.0,21.0,32.0,29.0
300,2.0,2.0,5.0,7.0,10.0,5.0,2.0,2.0,3.0
301,43.0,29.0,43.0,43.0,37.0,22.0,17.0,24.0,18.0
302,60.0,68.0,68.0,59.0,54.0,49.0,56.0,60.0,55.0
303,18.0,16.0,20.0,18.0,23.0,26.0,10.0,15.0,15.0
304,12.0,9.0,11.0,11.0,26.0,16.0,10.0,19.0,8.0
305,8.0,11.0,11.0,9.0,9.0,8.0,4.0,17.0,21.0
306,5.0,9.0,9.0,11.0,9.0,11.0,2.0,8.0,18.0
307,31.0,26.0,50.0,50.0,59.0,58.0,17.0,36.0,36.0
308,64.0,74.0,71.0,69.0,71.0,66.0,64.0,60.0,56.0
309,52.0,52.0,57.0,58.0,60.0,64.0,41.0,43.0,54.0
310,78.0,76.0,92.0,83.0,72.0,74.0,78.0,89.0,89.0
311,9.0,11.0,15.0,9.0,5.0,7.0,3.0,7.0,10.0
312,16.0,15.0,19.0,19.0,14.0,12.0,10.0,20.0,11.0
313,37.0,23.0,27.0,34.0,34.0,23.0,8.0,21.0,14.0
314,32.0,35.0,46.0,47.0,49.0,27.0,16.0,18.0,24.0
315,3.0,6.0,9.0,,,,2.0,7.0,9.0
316,36.0,38.0,60.0,61.0,45.0,36.0,14.0,33.0,41.0
317,7.0,5.0,7.0,10.0,5.0,,0.0,4.0,4.0
318,15.0,17.0,19.0,10.0,8.0,15.0,8.0,8.0,10.0
319,47.0,53.0,56.0,43.0,36.0,38.0,20.0,39.0,53.0
320,31.0,30.0,42.0,46.0,63.0,55.0,30.0,31.0,27.0
321,7.0,5.0,9.0,9.0,6.0,8.0,0.0,10.0,18.0
322,15.0,22.0,23.0,25.0,22.0,12.0,6.0,10.0,8.0
323,38.0,36.0,35.0,27.0,28.0,29.0,9.0,17.0,23.0
324,14.0,9.0,16.0,12.0,11.0,9.0,3.0,8.0,12.0
325,34.0,36.0,40.0,33.0,47.0,48.0,11.0,20.0,35.0
326,5.0,2.0,4.0,10.0,6.0,6.0,0.0,1.0,5.0
327,29.0,31.0,32.0,31.0,20.0,16.0,6.0,17.0,19.0
328,15.0,9.0,15.0,10.0,13.0,18.0,7.0,13.0,13.0
329,35.0,32.0,33.0,38.0,46.0,47.0,18.0,29.0,19.0
330,36.0,34.0,41.0,41.0,29.0,36.0,18.0,33.0,44.0
331,12.0,11.0,10.0,10.0,12.0,9.0,1.0,10.0,17.0
332,14.0,18.0,27.0,31.0,32.0,27.0,13.0,21.0,21.0
333,46.0,44.0,50.0,57.0,58.0,57.0,26.0,54.0,52.0
334,4.0,4.0,5.0,,,19.0,13.0,9.0,11.0
335,73.0,73.0,86.0,88.0,90.0,90.0,61.0,76.0,73.0
336,56.0,58.0,63.0,51.0,48.0,48.0,26.0,48.0,32.0
337,31.0,28.0,31.0,29.0,22.0,20.0,17.0,18.0,12.0
338,5.0,4.0,11.0,6.0,5.0,5.0,3.0,3.0,0.0
339,,5.0,3.0,,,,1.0,,
343,12.0,13.0,18.0,13.0,20.0,22.0,26.0,29.0,25.0
344,10.0,7.0,6.0,8.0,13.0,19.0,8.0,13.0,14.0
345,21.0,16.0,16.0,12.0,24.0,17.0,8.0,14.0,14.0
346,37.0,32.0,37.0,40.0,20.0,22.0,14.0,34.0,46.0
347,3.0,4.0,3.0,4.0,5.0,2.0,2.0,1.0,3.0
348,28.0,23.0,28.0,38.0,43.0,35.0,13.0,23.0,44.0
349,46.0,45.0,54.0,42.0,23.0,23.0,20.0,33.0,20.0
350,35.0,36.0,30.0,32.0,29.0,27.0,27.0,32.0,30.0
351,25.0,23.0,36.0,39.0,33.0,21.0,29.0,32.0,27.0
352,56.0,55.0,75.0,85.0,74.0,75.0,45.0,37.0,43.0
353,57.0,67.0,71.0,69.0,69.0,76.0,69.0,73.0,86.0
354,18.0,11.0,11.0,12.0,13.0,16.0,15.0,11.0,18.0
355,40.0,29.0,52.0,52.0,61.0,61.0,57.0,58.0,65.0
356,121.0,104.0,131.0,142.0,119.0,133.0,115.0,123.0,116.0
357,26.0,22.0,26.0,27.0,35.0,40.0,29.0,26.0,32.0
358,78.0,72.0,95.0,100.0,89.0,71.0,54.0,70.0,74.0
359,37.0,43.0,55.0,52.0,51.0,58.0,29.0,31.0,33.0
360,61.0,71.0,74.0,79.0,70.0,73.0,40.0,65.0,89.0
361,8.0,5.0,6.0,7.0,9.0,6.0,3.0,5.0,2.0
362,21.0,22.0,31.0,23.0,29.0,37.0,10.0,24.0,23.0
363,16.0,22.0,25.0,23.0,19.0,21.0,9.0,7.0,15.0
364,42.0,39.0,30.0,28.0,19.0,27.0,35.0,28.0,32.0
365,10.0,11.0,10.0,11.0,17.0,14.0,8.0,12.0,13.0
366,8.0,10.0,7.0,6.0,3.0,2.0,4.0,4.0,7.0
367,49.0,60.0,47.0,38.0,34.0,32.0,36.0,44.0,52.0
368,43.0,48.0,56.0,59.0,63.0,40.0,31.0,37.0,41.0
369,19.0,11.0,17.0,18.0,16.0,13.0,4.0,2.0,1.0
370,26.0,32.0,40.0,46.0,34.0,16.0,10.0,18.0,25.0
371,69.0,72.0,78.0,75.0,69.0,76.0,44.0,77.0,91.0
372,315.0,241.0,263.0,254.0,230.0,217.0,111.0,125.0,150.0
373,29.0,36.0,29.0,28.0,31.0,38.0,11.0,20.0,20.0
374,19.0,11.0,18.0,19.0,19.0,13.0,9.0,17.0,16.0
375,46.0,41.0,44.0,45.0,49.0,46.0,28.0,29.0,27.0
376,42.0,45.0,46.0,52.0,51.0,44.0,14.0,25.0,27.0
377,78.0,76.0,81.0,78.0,59.0,69.0,28.0,40.0,45.0
378,54.0,53.0,59.0,52.0,61.0,57.0,37.0,54.0,57.0
379,124.0,123.0,130.0,119.0,113.0,108.0,93.0,112.0,125.0
