id,y_2022
2,426.0
3,2471.0
4,470.0
5,54.0
6,235.0
7,329.0
8,566.0
9,233.0
10,651.0
11,810.0
12,61.0
13,658.0
14,691.0
15,768.0
16,1078.0
17,579.0
18,685.0
19,1493.0
20,938.0
21,278.0
22,242.0
23,128.0
24,380.0
25,971.0
26,1264.0
27,791.0
28,452.0
29,404.0
30,135.0
31,618.0
32,165.0
33,69.0
34,789.0
35,916.0
36,984.0
37,482.0
38,825.0
39,669.0
40,558.0
41,308.0
42,831.0
43,279.0
44,224.0
45,1513.0
46,253.0
47,0.0
48,430.0
49,436.0
50,284.0
51,554.0
52,55.0
53,338.0
54,512.0
55,533.0
56,232.0
57,266.0
58,217.0
59,364.0
60,98.0
61,314.0
62,0.0
64,265.0
65,0.0
66,121.0
67,33.0
68,539.0
69,310.0
70,322.0
71,345.0
72,475.0
73,939.0
74,427.0
75,643.0
76,849.0
77,788.0
78,645.0
79,46.0
80,393.0
81,488.0
82,648.0
83,269.0
84,127.0
85,204.0
86,68.0
87,249.0
88,363.0
89,274.0
90,169.0
91,482.0
92,214.0
93,0.0
94,246.0
95,672.0
96,1280.0
97,884.0
98,1198.0
99,531.0
100,400.0
101,66.0
102,133.0
103,117.0
105,850.0
106,12.0
107,164.0
108,319.0
109,588.0
110,438.0
111,976.0
112,567.0
113,1242.0
114,40.0
115,1182.0
116,1108.0
117,1072.0
118,430.0
119,400.0
120,299.0
121,384.0
122,0.0
123,570.0
124,230.0
125,745.0
126,360.0
127,261.0
128,246.0
129,825.0
130,826.0
131,647.0
132,169.0
133,219.0
134,209.0
135,47.0
136,478.0
137,353.0
138,268.0
139,284.0
140,565.0
141,252.0
142,355.0
143,487.0
144,355.0
145,364.0
146,378.0
147,642.0
148,661.0
149,318.0
150,287.0
151,919.0
152,186.0
153,1257.0
154,618.0
155,943.0
156,1401.0
157,119.0
158,699.0
159,167.0
160,538.0
161,46.0
162,459.0
163,276.0
164,429.0
165,199.0
166,207.0
167,94.0
168,447.0
169,590.0
170,406.0
171,223.0
172,870.0
173,258.0
174,468.0
175,659.0
176,939.0
177,1018.0
178,371.0
179,622.0
180,408.0
181,731.0
182,210.0
183,113.0
184,571.0
185,15.0
186,656.0
187,128.0
188,338.0
189,0.0
190,80.0
191,648.0
192,889.0
193,279.0
194,710.0
195,441.0
196,509.0
197,428.0
198,322.0
199,75.0
200,162.0
201,774.0
202,325.0
203,486.0
204,521.0
205,350.0
206,262.0
207,29.0
208,541.0
209,769.0
210,190.0
211,864.0
212,195.0
213,453.0
215,355.0
216,257.0
217,396.0
218,709.0
219,171.0
220,297.0
221,316.0
222,637.0
223,469.0
224,416.0
225,194.0
226,155.0
227,627.0
228,409.0
229,1279.0
230,60.0
231,463.0
232,849.0
233,492.0
234,1193.0
235,486.0
236,403.0
237,893.0
238,638.0
240,353.0
241,494.0
242,317.0
243,255.0
244,607.0
245,262.0
246,310.0
247,18.0
248,0.0
249,41.0
250,358.0
251,557.0
252,358.0
253,547.0
254,61.0
255,753.0
256,2614.0
257,663.0
258,1118.0
259,296.0
260,750.0
261,680.0
262,1103.0
263,860.0
264,400.0
265,412.0
266,806.0
267,1611.0
268,488.0
269,793.0
270,0.0
271,320.0
272,0.0
273,812.0
274,0.0
275,568.0
276,573.0
277,690.0
278,67.0
279,272.0
280,256.0
281,278.0
282,387.0
283,779.0
284,521.0
285,0.0
286,154.0
287,32.0
288,620.0
289,1426.0
290,101.0
291,58.0
292,128.0
293,160.0
294,66.0
295,255.0
296,718.0
297,97.0
298,76.0
299,740.0
300,35.0
301,810.0
302,614.0
303,76.0
304,7.0
305,380.0
306,11.0
307,646.0
308,367.0
309,578.0
310,760.0
311,198.0
312,117.0
313,440.0
314,249.0
315,199.0
316,531.0
317,32.0
318,515.0
319,733.0
320,326.0
321,80.0
322,217.0
323,787.0
324,498.0
325,688.0
326,245.0
327,245.0
328,393.0
329,469.0
330,507.0
331,98.0
332,536.0
333,854.0
334,0.0
335,1134.0
336,1393.0
337,579.0
338,0.0
339,70.0
343,480.0
344,432.0
345,233.0
346,509.0
347,88.0
348,956.0
349,209.0
350,417.0
351,399.0
352,270.0
353,972.0
354,133.0
355,235.0
356,1397.0
357,708.0
358,762.0
359,928.0
360,1536.0
361,310.0
362,413.0
363,306.0
364,1100.0
365,424.0
366,159.0
367,1037.0
368,719.0
369,172.0
370,231.0
371,1218.0
372,3437.0
373,1169.0
374,479.0
375,994.0
376,916.0
377,1689.0
378,1443.0
379,1253.0
380,1818.0
381,850.0
382,514.0
383,907.0
385,815.0
386,520.0
387,482.0
388,406.0
389,1281.0
390,346.0
391,879.0
392,3083.0
393,1725.0
394,708.0
395,510.0
396,900.0
397,106.0
398,304.0
399,480.0
400,901.0
401,541.0
402,490.0
403,848.0
404,366.0
405,1077.0
406,768.0
407,585.0
408,857.0
409,1051.0
410,638.0
411,278.0
412,226.0
413,1089.0
416,149.0
417,789.0
418,900.0
419,1149.0
420,741.0
421,575.0
422,479.0
423,1003.0
424,579.0
425,601.0
426,521.0
428,635.0
430,768.0
431,592.0
432,803.0
433,261.0
434,1251.0
435,194.0
436,431.0
437,1562.0
438,1200.0
442,645.0
443,360.0
444,717.0
445,844.0
446,419.0
447,1191.0
448,700.0
449,1060.0
450,1213.0
451,1622.0
452,419.0
453,567.0
454,455.0
455,709.0
456,259.0
457,312.0
458,364.0
459,733.0
460,736.0
462,955.0
463,410.0
464,1077.0
465,248.0
466,725.0
467,781.0
468,40.0
469,797.0
470,754.0
471,424.0
472,432.0
473,662.0
474,658.0
475,557.0
476,2438.0
